product_id,product_name,category,brand,unit_price,stock_qty,description
205,Yoga Mat with Alignment Lines,Electronics,Sony,216.72,2732,"Ergonomic office chair with lumbar support, adjustable height, and breathable mesh back."
206,Leather Crossbody Bag,Electronics,LG,196.16,1376,"Smart LED light bulb compatible with voice assistants, offering 16 million color options."
207,Smart Fitness Tracker Watch,Sports,Dell,306.24,98,"Non-stick ceramic frying pan set including 8-inch, 10-inch, and 12-inch sizes for healthy cooking."
208,Ceramic Coffee Mug Set,Electronics,HP,406.47,4802,Vintage-style denim jacket with distressed details and multiple pockets for a retro look.
209,Bamboo Cutting Board,Books,Canon,225.64,595,"Portable Bluetooth speaker with waterproof design and 12-hour playtime, ideal for outdoor adventures."
210,LED Desk Lamp with USB Charging,Books,Nikon,5.88,265,Aromatherapy essential oil diffuser with ultrasonic technology and automatic shut-off feature.
211,Cotton Crew Neck T-Shirt,Home & Kitchen,Levi's,204.02,2663,High-performance running shoes with cushioned soles and breathable mesh upper for athletes.
212,Non-Stick Frying Pan,Books,Zara,409.25,431,"Stainless steel kitchen knife set with wooden block, including chef, paring, and bread knives."
213,Wireless Gaming Mouse,Books,H&M,368.36,2081,"Wireless charging pad for smartphones and smartwatches, fast charging compatible."
214,Scented Soy Candle,Clothing,Uniqlo,385.58,3359,"Cotton blend hoodie with kangaroo pocket and drawstring hood, available in sizes S to XXL."
215,Portable Bluetooth Speaker,Sports,IKEA,436.35,2002,"Ceramic coffee mug set of four with modern geometric patterns, microwave and dishwasher safe."
216,Denim Jeans Slim Fit,Sports,Walmart,363.65,2638,"Fitness tracker watch with heart rate monitor, sleep tracking, and GPS functionality."
217,Electric Kettle with Temperature Control,Electronics,Target,279.22,518,"Wooden cutting board made from sustainable bamboo, large size with juice groove."
218,Vitamin C Serum Skincare,Books,Coca-Cola,301.22,668,"Scented soy candle in a glass jar, 8 oz, with notes of lavender and vanilla."
219,Running Shoes Breathable Mesh,Books,PepsiCo,142.21,1517,"Laptop backpack with anti-theft design, USB charging port, and multiple compartments."
220,Hardcover Notebook Journal,Home & Kitchen,Nestlé,309.37,3773,"Yoga mat made from eco-friendly TPE material, 6mm thick with alignment lines."
221,Stainless Steel Cookware Set,Books,Toyota,177.93,1163,"Electric kettle with temperature control and keep-warm function, 1.7 liter capacity."
222,Wireless Earbuds with Case,Electronics,Honda,151.01,2919,"Silk pillowcase set of two, king size, helps reduce hair frizz and skin wrinkles."
223,Wool Knit Sweater,Sports,Ford,68.02,3231,"Digital kitchen scale with precision up to 0.1g, tare function, and large LCD display."
224,Adjustable Office Chair,Clothing,Chevrolet,493.9,1160,"Men's slim-fit chinos in stretch cotton, available in navy, khaki, and black."
225,Digital Kitchen Scale,Home & Kitchen,BMW,227.52,3130,"Reusable silicone food storage bags, set of 5 in various sizes, leak-proof and freezer safe."
226,Face Moisturizer Cream,Electronics,Mercedes,475.56,952,"Mini projector with 1080p support, built-in speakers, and HDMI/USB connectivity."
227,Hiking Backpack 40L,Books,Rolex,330.78,2829,"Cashmere scarf in soft neutral tones, lightweight and perfect for layering."
228,Mechanical Keyboard RGB,Sports,Omega,230.66,451,Bamboo toothbrush set of 4 with charcoal-infused bristles for eco-conscious users.
229,Throw Pillow Covers Set,Electronics,Gucci,361.17,3316,"Adjustable dumbbell set ranging from 5 to 25 pounds, compact for home gyms."
230,Electric Toothbrush Rechargeable,Books,Prada,380.15,2040,"Fleece throw blanket, 50x60 inches, ultra-soft and machine washable in multiple patterns."
231,Protein Powder Whey Isolate,Books,Microsoft,190.97,882,"Electric toothbrush with 3 brushing modes, 2-minute timer, and replacement heads included."
232,Canvas Sneakers Low Top,Clothing,Google,432.7,3691,"Leather wallet with RFID blocking, multiple card slots, and bill compartments."
233,Air Purifier HEPA Filter,Electronics,Intel,201.02,4921,Stainless steel cookware set including pots and pans with tempered glass lids.
234,Stainless Steel Tumbler,Books,AMD,94.16,4892,"Wireless earbuds with touch controls, noise isolation, and 24-hour total battery life."
235,Lip Balm Natural Ingredients,Home & Kitchen,Bose,345.15,69,"Ceramic plant pot with drainage hole and saucer, 6-inch diameter for indoor plants."
236,Board Game Strategy Edition,Electronics,JBL,199.48,2794,"Denim jeans with straight leg fit, mid-rise waist, and five-pocket styling."
237,Memory Foam Pillow,Books,Dyson,174.97,3617,Portable power bank 20000mAh with fast charging and dual USB ports.
238,Solar Powered Charger,Books,Philips,176.89,2455,"Glass food storage containers set of 10 with airtight lids, oven and microwave safe."
239,Cotton Bed Sheets Queen,Home & Kitchen,KitchenAid,173.28,2016,"Knit beanie hat in merino wool, one size fits most, for winter warmth."
240,Drone with Camera HD,Home & Kitchen,Breville,312.4,863,Digital meat thermometer with instant read and backlight for grilling and cooking.
241,Hair Straightener Ceramic,Sports,L'Oréal,412.72,2031,"Suede ankle boots with block heel, side zipper, and cushioned insole."
242,Laptop Sleeve Protective,Books,Maybelline,480.51,4142,"Vacuum insulated travel mug, 16 oz, spill-proof lid, keeps beverages hot or cold."
243,Green Tea Matcha Powder,Books,Estée Lauder,314.54,1091,"Cotton bedsheet set queen size including fitted sheet, flat sheet, and pillowcases."
244,Resistance Bands Set,Home & Kitchen,Puma,111.31,3271,Bluetooth car adapter with hands-free calling and music streaming capabilities.
245,Wall Clock Modern Design,Clothing,Under Armour,338.81,4274,Stainless steel mixing bowl set of 5 with measurement markings and non-slip bases.
246,Baby Diapers Eco-Friendly,Sports,The North Face,75.79,4123,"Linen dress in midi length with adjustable straps and side pockets, summer essential."
247,Fishing Rod Telescopic,Clothing,Patagonia,452.89,4818,"Action camera with 4K video, waterproof case, and WiFi connectivity for sharing."
248,Perfume Eau de Parfum,Books,Ray-Ban,406.24,4860,"Memory foam pillow with cooling gel, contour design for neck support."
249,Gardening Tool Set,Clothing,Oakley,298.02,2906,"Kids' building block set with 500 pieces in various shapes and colors, educational toy."
250,Puzzle 1000 Pieces,Electronics,Casio,159.73,2844,Herbal tea sampler box with 20 assorted organic tea bags in eco-friendly packaging.
251,Electric Scooter Foldable,Books,Apple,253.31,4571,"Wireless noise-cancelling over-ear headphones with 30-hour battery life, ideal for music lovers and commuters."
252,Sony WH-1000XM5 Wireless Headphones,Clothing,Samsung,18.29,3583,"Organic cotton crewneck t-shirt available in multiple colors, breathable and comfortable for daily wear."
253,Levi's 501 Original Fit Jeans,Electronics,Nike,336.64,3799,Stainless steel insulated travel mug that keeps beverages hot for 6 hours or cold for 12 hours.
254,Instant Pot Duo 7-in-1 Electric Pressure Cooker,Sports,Adidas,92.65,3517,"Handcrafted wooden cutting board made from sustainable acacia wood, perfect for kitchen prep and serving."
255,Yeti Rambler 20 oz Tumbler,Home & Kitchen,Sony,343.37,125,"Smart LED light bulb compatible with voice assistants, offering millions of colors and scheduling features."
256,Samsung 65-Inch QLED 4K Smart TV,Electronics,Dell,313.78,3808,"Durable nylon backpack with laptop compartment, water-resistant and designed for hiking or daily commuting."
257,Adidas Ultraboost 22 Running Shoes,Electronics,HP,277.72,2028,"Ceramic coffee mug set of four with minimalist design, microwave and dishwasher safe."
258,Dyson V15 Detect Cordless Vacuum,Books,Canon,416.58,62,"Fitness tracker watch with heart rate monitor, sleep tracking, and GPS integration."
259,Kindle Paperwhite E-Reader,Home & Kitchen,Levi's,47.75,3953,"All-natural beeswax candles in assorted scents, burning cleanly for up to 40 hours each."
260,Lululemon Align High-Waist Leggings,Sports,Zara,165.96,552,"Ergonomic office chair with lumbar support and adjustable height, suitable for long work sessions."
261,Nespresso Vertuo Coffee Maker,Books,IKEA,201.76,4862,"Stainless steel chef's knife with 8-inch blade, precision-forged for professional kitchen use."
262,Apple MacBook Air M2,Books,Nestlé,218.54,4731,"Cotton linen blend bed sheets in queen size, soft and breathable for a restful night's sleep."
263,The North Face Denali Fleece Jacket,Sports,Coca-Cola,388.89,3952,"Portable Bluetooth speaker with waterproof rating, delivering rich bass in outdoor settings."
264,Fitbit Charge 5 Fitness Tracker,Books,Pepsi,492.56,2746,"Leather-bound journal notebook with 200 pages, ideal for writing, sketching, or note-taking."
265,Hydro Flask 32 oz Water Bottle,Home & Kitchen,Toyota,58.12,1251,"Non-stick frying pan set with ceramic coating, includes three sizes for versatile cooking."
266,Philips Norelco Shaver 9000,Home & Kitchen,Ford,395.95,4008,"Yoga mat made from eco-friendly PVC-free material, with alignment lines and carrying strap."
267,Bose SoundLink Revolve+ Bluetooth Speaker,Electronics,BMW,77.78,170,Wireless computer mouse with customizable buttons and long battery life for productivity.
268,Ray-Ban Aviator Classic Sunglasses,Electronics,Mercedes-Benz,47.46,4521,"Scented hand soap dispenser refill in lavender fragrance, gentle on skin and eco-conscious."
269,Keurig K-Elite Coffee Maker,Clothing,L'Oréal,377.52,3800,"Aluminum water bottle with wide mouth, insulated to maintain temperature for hours."
270,Under Armour HeatGear Compression Shirt,Electronics,Maybelline,337.95,4988,"Denim jeans with stretch fabric, slim fit style available in various washes and sizes."
271,Cuisinart Food Processor,Clothing,Colgate,387.13,2729,Electric kettle with rapid boil technology and auto shut-off for safety.
272,Google Pixel 7 Smartphone,Clothing,Oral-B,283.61,1992,"Hardcover novel by bestselling author, engaging story in the mystery thriller genre."
273,Patagonia Nano Puff Jacket,Sports,Philips,137.35,2675,"Kitchen scale with digital display, precise measurements up to 11 pounds for baking."
274,Garmin Forerunner 255 GPS Watch,Clothing,Bose,300.33,2282,"Sunglasses with polarized lenses and UV protection, lightweight frame for outdoor activities."
275,Vitamix Blender Professional Series,Clothing,LG,395.13,4342,"Memory foam pillow with cooling gel, contoured for neck support and better sleep."
276,Hanes ComfortSoft T-Shirt Pack,Home & Kitchen,Panasonic,147.37,3656,"USB-C charging cable pack of three, fast charging compatible with latest smartphones."
277,Canon EOS Rebel T7 DSLR Camera,Books,Microsoft,266.56,4873,"Bamboo toothbrush set with soft bristles, biodegradable handle for sustainable oral care."
278,Allbirds Wool Runners Shoes,Books,Google,428.85,1835,"Cast iron skillet pre-seasoned, excellent for searing and oven-to-table cooking."
279,Roomba i3 Robot Vacuum,Books,Amazon,192.09,4695,"Laptop sleeve with padded interior, fits 15-inch devices and has external pockets."
280,Echo Dot Smart Speaker (4th Gen),Books,eBay,418.69,2504,"Essential oil diffuser with ultrasonic technology, runs quietly for aromatherapy use."
281,Stanley Quencher Tumbler 40 oz,Home & Kitchen,Unilever,179.07,4698,"Running shoes with responsive cushioning, lightweight design for road and trail running."
282,Calvin Klein Boxer Briefs 3-Pack,Books,Ray-Ban,345.84,551,"Stainless steel mixing bowl set of five, nesting design for easy storage in kitchens."
283,Oral-B iO Series Electric Toothbrush,Home & Kitchen,Oakley,219.63,190,"Board game for 2-4 players featuring strategy and adventure themes, family-friendly."
284,JBL Flip 6 Portable Speaker,Books,The North Face,15.51,4281,"Silicone baking mat set, non-stick surface for cookies and pastries, easy to clean."
285,Columbia Bugaboo II Pants,Clothing,Patagonia,424.11,224,"Digital photo frame with Wi-Fi connectivity, displays high-resolution images from cloud."
286,Ninja Foodi Pressure Cooker,Electronics,Under Armour,195.71,387,"Wool blend beanie hat, warm and stylish for winter weather, one size fits most."
287,Anker PowerCore Portable Charger,Books,Puma,85.89,1223,"Glass food storage containers with airtight lids, set of four for meal prep."
288,Warby Parker Glasses Frames,Electronics,Reebok,374.68,4807,"Action camera with 4K video recording, waterproof case included for extreme sports."
289,Seiko Automatic Watch,Clothing,New Balance,498.31,2891,"Herbal tea sampler box with 20 assorted flavors, organic ingredients from around the world."
290,Maybelline Super Stay Lipstick,Electronics,Rolex,203.69,1304,"Desk organizer with multiple compartments, made from recycled plastic for office supplies."
291,Lego Star Wars Millennium Falcon Set,Sports,Casio,356.64,1895,"Knit sweater in merino wool, breathable and temperature-regulating for layering."
292,Coleman 4-Person Tent,Books,Swatch,350.92,3413,"Blender with 1200-watt motor, includes personal-sized cups for smoothies on the go."
293,Schwinn Bike Helmet,Electronics,Dyson,113.72,1767,"Wall art print on canvas, abstract design in neutral tones to complement home decor."
294,CeraVe Moisturizing Cream,Sports,KitchenAid,312.69,4018,"Reusable produce bags made from mesh fabric, set of five for grocery shopping."
295,Fiskars Pruning Shears,Clothing,Breville,183.26,2244,"Electric toothbrush with sonic technology and multiple brushing modes, includes travel case."
296,Oster Blender,Sports,Cuisinart,53.42,3841,"Kids' building block set with 500 pieces, promotes creativity and STEM learning."
297,Timberland Classic 6-Inch Boots,Books,Black & Decker,18.71,2012,"Hiking boots with waterproof membrane and ankle support, rugged outsole for trails."
298,Dell XPS 13 Laptop,Home & Kitchen,DeWalt,165.25,2342,"Cotton dish towel set of six, absorbent and quick-drying in various patterns."
299,Nike Dri-FIT Training Shorts,Clothing,Makita,422.48,3164,"Portable power bank with 20,000mAh capacity, dual USB ports for charging devices."
300,Philips Hue Smart LED Bulbs Starter Kit,Electronics,Tide,78.74,1964,"Ceramic plant pot with drainage hole, suitable for indoor succulents and small plants."
301,KitchenAid Artisan Stand Mixer,Electronics,Apple,103.02,2078,Premium wireless noise-cancelling headphones with 30-hour battery life.
302,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,Sports,Nike,353.07,3149,Organic cotton t-shirt available in multiple colors and sizes.
303,Levi's 501 Original Fit Jeans,Books,Samsung,147.18,2737,"Stainless steel water bottle, insulated to keep drinks cold for 24 hours."
304,The North Face Thermoball Eco Jacket,Home & Kitchen,Sony,142.3,3983,Smart LED light bulb compatible with voice assistants.
305,Apple MacBook Air M2,Electronics,Adidas,70.22,2652,Leather wallet with RFID protection and multiple card slots.
306,Dyson V15 Detect Cordless Vacuum,Home & Kitchen,Microsoft,494.57,924,"Yoga mat made from eco-friendly materials, non-slip surface."
307,Instant Pot Duo 7-in-1 Electric Pressure Cooker,Books,Dell,153.32,714,Espresso machine with built-in grinder and milk frother.
308,Nespresso Vertuo Coffee Maker,Sports,Canon,133.98,3079,Denim jeans with stretch fabric for comfort and durability.
309,Fitbit Charge 6 Fitness Tracker,Books,Levi's,273.09,2968,"Portable Bluetooth speaker, waterproof and shockproof."
310,Lululemon Align High-Waist Leggings,Sports,Gucci,88.94,1143,"Ceramic coffee mug set of 4, microwave and dishwasher safe."
311,"Samsung 65"" QLED 4K Smart TV",Sports,Zara,209.48,3322,Running shoes with advanced cushioning technology.
312,Cuisinart 14-Cup Food Processor,Electronics,IKEA,107.17,1482,Laptop backpack with USB charging port and anti-theft design.
313,Ray-Ban Aviator Classic Sunglasses,Electronics,Toyota,335.02,3199,"Scented candle in glass jar, 40-hour burn time."
314,Hydro Flask 32 oz Water Bottle,Clothing,BMW,347.3,2047,Digital kitchen scale with precision up to 0.1 grams.
315,Allbirds Wool Runner Shoes,Electronics,Coca-Cola,319.45,4938,"Fleece hoodie, soft and warm for winter wear."
316,Anker PowerCore 10000 Portable Charger,Sports,Nestle,361.24,1034,Wireless mouse with ergonomic design and long battery life.
317,Kindle Paperwhite E-Reader,Sports,L'Oreal,384.81,378,"Plant-based protein powder, various flavors available."
318,Yeti Rambler Tumbler,Sports,Rolex,71.93,792,Electric toothbrush with multiple brushing modes.
319,Bose QuietComfort Earbuds II,Sports,Ray-Ban,327.71,2890,"Canvas tote bag, reusable and stylish for shopping."
320,Calvin Klein Slim Fit Dress Shirt,Clothing,Patagonia,351.82,4889,"Board game for 2-6 players, strategy and fun combined."
321,Vitamix 5200 Blender,Sports,Under Armour,223.2,688,"Stainless steel cookware set, 10-piece induction compatible."
322,Patagonia Nano Puff Jacket,Electronics,Puma,90.62,4959,Sunglasses with UV protection and polarized lenses.
323,Oral-B iO Series 9 Electric Toothbrush,Books,H&M,55.22,936,Memory foam pillow for better sleep support.
324,Razer BlackShark V2 Gaming Headset,Electronics,Best Buy,105.12,1407,Fitness tracker watch with heart rate monitor.
325,Herschel Little America Backpack,Sports,HP,314.35,3392,"Bamboo cutting board, large size for kitchen use."
326,TOMS Classic Canvas Shoes,Clothing,Nikon,79.87,3209,"Cashmere scarf, soft and lightweight."
327,KitchenAid Stand Mixer,Books,LG,23.44,1757,USB-C hub with multiple ports for laptops.
328,GoPro HERO12 Black Action Camera,Electronics,Bosch,390.03,1902,Herbal tea sampler box with 20 different flavors.
329,Ugg Classic Short Boots,Home & Kitchen,Johnson & Johnson,171.09,2929,Adjustable dumbbell set for home workouts.
330,Brita Standard Water Filter Pitcher,Sports,Estee Lauder,67.26,4935,Silk pillowcase for hair and skin care.
331,Maybelline Super Stay Matte Ink Lipstick,Sports,Omega,403.46,3671,"Portable phone charger, 20000mAh capacity."
332,Casper Original Mattress,Electronics,Oakley,249.3,3711,"Wool socks pack of 6, comfortable and durable."
333,Roku Streaming Stick 4K,Home & Kitchen,Reebok,61.25,1058,Desk lamp with adjustable brightness and color temperature.
334,Timberland 6-Inch Premium Boots,Home & Kitchen,New Balance,433.84,2840,"Non-stick frying pan, 12-inch diameter."
335,L'Oreal Paris Revitalift Serum,Sports,Converse,223.42,3177,"Children's book set, educational and illustrated."
336,Weber Spirit II E-310 Gas Grill,Sports,Vans,279.83,2907,"Bicycle helmet, lightweight and ventilated."
337,JBL Flip 6 Portable Bluetooth Speaker,Clothing,The North Face,312.78,366,Essential oil diffuser with timer settings.
338,Under Armour HeatGear Compression Shorts,Books,Columbia,210.98,390,"Leather belt, adjustable size, various colors."
339,Nintendo Switch OLED Model,Electronics,Timberland,407.11,804,"Notebook with lined pages, hardcover."
340,Adidas Ultraboost Running Shoes,Electronics,Philips,224.77,3626,"Electric kettle, fast boil, 1.7 liter capacity."
341,OXO Good Grips Chef's Knife,Sports,Panasonic,352.24,4729,"Face moisturizer cream, natural ingredients."
342,Canon EOS R6 Mirrorless Camera,Home & Kitchen,Ford,239.87,1458,"Hiking backpack, 50L capacity with rain cover."
343,Method All-Purpose Cleaner,Home & Kitchen,Mercedes-Benz,133.02,2206,Wireless earbuds with charging case.
344,Havaianas Top Flip Flops,Clothing,Pepsi,95.68,2758,"Throw blanket, soft fleece material."
345,Nutribullet Personal Blender,Electronics,Unilever,371.9,2904,Digital alarm clock with sunrise simulation.
346,Eufy RoboVac 11S Robot Vacuum,Books,Procter & Gamble,265.26,3127,"Gardening tool set, 5 pieces with storage bag."
347,The Ordinary Niacinamide Serum,Books,Amazon,459.01,1647,"Pet food bowl, stainless steel, non-slip."
348,Columbia Bugaboot Snow Boots,Clothing,Google,381.12,3218,"Men's dress shirt, slim fit, wrinkle-free."
349,Bose SoundLink Revolve+ Speaker,Electronics,Walmart,187.43,4083,"Kids' puzzle, 1000 pieces, various themes."
350,Hatch Restore Sleep Sound Machine,Electronics,Target,315.98,3800,"Air purifier for home, HEPA filter included."
351,Warby Parker Eyeglasses,Clothing,Apple,365.64,3890,Experience superior comfort with these memory foam sneakers designed for all-day wear and superior arch support.
352,Apple iPhone 14 Pro,Sports,Samsung,65.55,1293,"This stainless steel water bottle keeps drinks cold for 24 hours or hot for 12 hours, perfect for outdoor adventures."
353,Sony WH-1000XM5 Headphones,Clothing,Nike,445.94,4476,"Elegant silk scarf featuring a vibrant floral pattern, ideal for adding a touch of sophistication to any outfit."
354,Nike Air Max 270 Sneakers,Clothing,Adidas,143.8,4103,High-performance gaming laptop with the latest Intel processor and dedicated graphics card for seamless gameplay.
355,Samsung Galaxy Watch 6,Home & Kitchen,Sony,263.44,508,Organic face serum enriched with vitamin C and hyaluronic acid to brighten and hydrate your skin.
356,Dyson V15 Vacuum Cleaner,Books,Dell,297.1,1396,"Durable cast iron skillet that distributes heat evenly, perfect for searing steaks and baking cornbread."
357,Le Creuset Dutch Oven,Clothing,HP,472.61,2502,Wireless Bluetooth earbuds with touch controls and a compact charging case for on-the-go listening.
358,Fitbit Charge 5 Fitness Tracker,Books,IKEA,255.18,2906,"Cozy fleece blanket available in various sizes and colors, machine washable for easy care."
359,Ray-Ban Aviator Sunglasses,Clothing,Zara,281.01,1135,"Sleek smartwatch with heart rate monitoring, GPS tracking, and a battery life of up to 7 days."
360,Instant Pot Duo Pressure Cooker,Clothing,H&M,38.57,1342,"Handcrafted wooden cutting board made from sustainable acacia wood, complete with juice groove."
361,Kindle Paperwhite E-Reader,Sports,Levi's,483.06,4540,Vintage-inspired denim jacket with distressed details and multiple pockets for a retro look.
362,Adidas Ultraboost Running Shoes,Home & Kitchen,Puma,363.49,3765,Portable espresso maker that brews rich coffee anywhere using Nespresso-compatible capsules.
363,Bose SoundLink Bluetooth Speaker,Sports,Under Armour,204.16,4429,Kids' educational tablet with interactive learning apps and parental controls for safe usage.
364,Yeti Rambler Tumbler,Sports,L'Oréal,171.4,781,"Luxury bath towel set made from 100% Egyptian cotton, ultra-soft and highly absorbent."
365,North Face Denali Jacket,Electronics,Estée Lauder,362.77,2857,"Adjustable dumbbell set ranging from 5 to 50 pounds, ideal for home gym workouts."
366,KitchenAid Stand Mixer,Sports,Dyson,433.57,1717,Aromatic lavender essential oil diffuser with LED lights and multiple mist settings for relaxation.
367,GoPro Hero 11 Camera,Sports,KitchenAid,55.7,3311,"Stylish polarized sunglasses with UV protection, lightweight frames for everyday use."
368,Dell XPS 13 Laptop,Home & Kitchen,Bosch,149.34,587,"Ceramic coffee mug set with unique hand-painted designs, microwave and dishwasher safe."
369,Philips Sonicare Toothbrush,Books,Philips,345.14,4577,Rechargeable electric toothbrush with multiple brushing modes and a travel case included.
370,Hydro Flask Water Bottle,Sports,Canon,381.51,4526,Spacious hiking backpack with hydration bladder compatibility and multiple compartments.
371,Patagonia Nano Puff Jacket,Electronics,Nikon,178.7,1939,Non-stick cookware set featuring ceramic coating for healthy cooking without oils.
372,Canon EOS R5 Camera,Clothing,Microsoft,389.44,3314,"Men's slim-fit chinos in breathable fabric, perfect for office or casual outings."
373,Nespresso Vertuo Coffee Machine,Electronics,Google,315.07,367,Digital photo frame with Wi-Fi connectivity to display and share family memories remotely.
374,Lululemon Yoga Mat,Clothing,Calvin Klein,278.61,905,"Natural bamboo toothbrush pack, eco-friendly and biodegradable for sustainable oral care."
375,Apple MacBook Air M2,Home & Kitchen,Tommy Hilfiger,136.23,3432,Heavy-duty yoga mat with alignment lines and extra cushioning for joint support.
376,"Samsung 65"" QLED TV",Sports,Ralph Lauren,110.75,3323,Compact portable projector with 1080p resolution and built-in speakers for movie nights.
377,Under Armour Hoodie,Electronics,Gucci,332.92,3079,Women's running shoes with responsive cushioning and breathable mesh upper.
378,Cuisinart Coffee Maker,Sports,Louis Vuitton,73.83,3543,"Glass food storage containers with airtight lids, oven and freezer safe."
379,JBL Flip 6 Speaker,Books,Chanel,332.39,4704,Artisan chocolate gift box with assorted flavors from single-origin cocoa beans.
380,Brooks Ghost Running Shoes,Clothing,Maybelline,245.33,4395,LED desk lamp with adjustable brightness and color temperature for optimal reading light.
381,All-Clad Stainless Steel Pan,Electronics,Revlon,84.03,4585,Waterproof hiking boots with reinforced toes and superior traction on rough terrain.
382,Garmin Forerunner 265 Watch,Home & Kitchen,Colgate,314.92,1209,"Cotton bedding set including duvet cover, sheets, and pillowcases in a modern geometric print."
383,Timberland Boots,Home & Kitchen,Crest,126.24,3292,Bluetooth speaker with waterproof design and 20-hour playtime for beach or pool parties.
384,Vitamix Blender,Electronics,Gillette,153.45,1144,Herbal tea sampler featuring 12 unique blends for every mood and occasion.
385,Anker Power Bank,Clothing,Braun,180.58,4500,Professional chef knife set forged from high-carbon stainless steel with ergonomic handles.
386,Casper Mattress,Electronics,Nespresso,165.35,49,Kids' plush dinosaur toy with sound effects and interactive features for imaginative play.
387,Echo Dot Smart Speaker,Clothing,Keurig,202.29,2087,Solar-powered garden lights that automatically illuminate pathways at night.
388,Levi's 501 Jeans,Home & Kitchen,Breville,176.9,596,Leather messenger bag with padded laptop compartment and adjustable strap.
389,Breville Espresso Machine,Electronics,Cuisinart,460.96,1210,Anti-aging night cream formulated with retinol and peptides for smoother skin.
390,Oura Ring Gen3,Books,The North Face,444.46,3933,Electric kettle with temperature control for precise brewing of teas and coffees.
391,Hoka Clifton Sneakers,Electronics,Patagonia,443.75,4431,"Patterned area rug made from durable polypropylene fibers, easy to clean and pet-friendly."
392,Calphalon Cookware Set,Sports,Columbia,353.04,1494,Fitness tracker band with sleep analysis and smartphone notifications.
393,Tile Mate Tracker,Home & Kitchen,Ray-Ban,456.3,4255,Stainless steel mixing bowl set in graduated sizes for all your baking needs.
394,Ring Video Doorbell,Clothing,Oakley,300.0,4455,"Scented candle collection with notes of sandalwood, vanilla, and citrus."
395,Peloton Bike,Electronics,Fossil,87.68,1269,Wireless charging pad compatible with all Qi-enabled smartphones and devices.
396,Warby Parker Glasses,Electronics,Swatch,15.4,1513,Insulated lunch bag with multiple compartments to keep food fresh throughout the day.
397,Solo Stove Fire Pit,Clothing,Casio,262.51,411,Vintage wall clock with silent quartz movement and rustic wooden frame.
398,Theragun Massage Gun,Sports,Seiko,154.89,3256,Moisturizing hand cream enriched with shea butter and almond oil.
399,Ember Smart Mug,Electronics,Rolex,91.06,3209,Collapsible silicone water bottle that folds flat for convenient travel storage.
400,Blueair Air Purifier,Clothing,Fitbit,404.07,3831,Board game for families featuring strategy and fun challenges for all ages.
401,Eufy Robot Vacuum,Sports,Apple,264.0,980,"This wireless Bluetooth earbuds offer crystal-clear sound quality with deep bass and noise cancellation, perfect for workouts or commuting. Battery lasts up to 24 hours."
402,Wireless Bluetooth Headphones,Electronics,Samsung,42.69,62,"Premium cotton t-shirt featuring a minimalist design, available in multiple colors. Soft, breathable fabric ensures all-day comfort."
403,Organic Cotton T-Shirt,Sports,Nike,163.16,1343,Stainless steel water bottle keeps drinks cold for 24 hours or hot for 12. Leak-proof lid and durable construction for outdoor adventures.
404,Stainless Steel Insulated Water Bottle,Home & Kitchen,Adidas,178.28,1925,Organic face serum with vitamin C and hyaluronic acid reduces wrinkles and brightens skin. Suitable for all skin types.
405,Smart LED Light Bulbs Pack,Electronics,Sony,441.96,2093,Ergonomic office chair with lumbar support and adjustable height. Mesh back promotes airflow for long hours at the desk.
406,Genuine Leather Bi-Fold Wallet,Clothing,Dell,133.17,2390,High-performance running shoes with responsive cushioning and breathable mesh upper. Ideal for marathons and daily training.
407,Non-Slip Yoga Mat,Electronics,HP,179.49,328,Smart LED light bulb compatible with Alexa and Google Home. Adjustable color temperatures and energy-efficient design.
408,Programmable Coffee Maker,Sports,Canon,337.59,3446,"Leather wallet with RFID protection, multiple card slots, and coin pocket. Slim profile fits comfortably in any pocket."
409,Men's Running Shoes,Clothing,Toyota,123.66,3158,"Non-stick frying pan with ceramic coating, dishwasher safe. Even heat distribution for perfect cooking results."
410,13-Inch Ultrabook Laptop,Electronics,Honda,161.05,3402,"Yoga mat made from eco-friendly TPE material, extra thick for joint support. Includes carrying strap."
411,Anti-Aging Face Moisturizer,Books,Coca-Cola,271.52,3293,Wireless charging pad supports fast charging for iPhone and Android devices. Compact and portable design.
412,Slim Fit Denim Jeans,Clothing,Pepsi,204.63,814,Denim jeans with stretch fabric for superior comfort and mobility. Classic fit available in various washes.
413,Handmade Ceramic Coffee Mug,Clothing,Nestlé,476.71,3809,"Ceramic coffee mug set, microwave and dishwasher safe. Holds 12 ounces, perfect for morning coffee or tea."
414,20000mAh Portable Power Bank,Electronics,Starbucks,228.6,227,Anti-aging night cream enriched with retinol and peptides. Helps improve skin texture and reduce fine lines overnight.
415,Professional Kitchen Knife Set,Clothing,McDonald's,123.15,4039,Adjustable dumbbell set ranging from 5 to 50 pounds. Space-saving design for home gyms.
416,Waterproof Hiking Backpack,Home & Kitchen,IKEA,52.06,3663,Portable Bluetooth speaker with waterproof rating and 360-degree sound. Great for beach trips and parties.
417,Wireless Optical Computer Mouse,Sports,Walmart,288.41,3477,Silk scarf with vibrant floral print. Lightweight and versatile accessory for any outfit.
418,Daily Multivitamin Supplements,Sports,Target,307.91,672,"Electric kettle with rapid boil technology and auto shut-off. 1.7-liter capacity, BPA-free materials."
